id,Y1,Y2
1,0.2946024,-0.37687838
2,-0.3988639,-0.46259424
3,-0.31037983,-0.3627441
4,-0.3229633,-0.20397075
5,-0.9553841,-0.12098267
6,0.19426662,-0.24572441
7,1.1606094,-0.24845898
8,-0.37721545,-0.34067598
9,-0.6061101,-0.28924322
10,-1.2985805,-0.24517107
11,-1.3092366,0.286314
12,0.055929787,-0.27177256
13,-0.55533355,0.2993646
14,-0.35784394,-0.040718615
15,0.073894314,-0.08639114
16,1.4092957,-0.079999365
17,0.7777703,-0.25853118
18,0.84251606,-0.18900917
19,-0.5993476,-0.42031354
20,-0.7660381,-0.31174693
21,0.6476292,-0.32981294
22,0.754539,0.059010275
23,-0.8776664,-0.25767946
24,0.6992845,-0.48763928
25,1.5040609,-0.17877765
26,1.9667549,1.3403953
27,-0.87369686,0.31577727
28,-0.9570567,-0.0400457
29,-2.916097,1.1036096
30,1.9488429,0.99078286
31,3.204841,0.74363565
32,-1.1026336,0.6084484
33,1.7478023,0.72848684
34,0.7508361,0.3539594
35,-0.36626267,0.14809981
36,1.0486608,0.15301771
37,-0.7676609,-0.21802776
38,-0.36639163,-0.30996373
39,-0.4974019,-0.08455759
40,1.1752695,-0.41308472
41,-0.6469782,-0.29364383
42,-0.3333698,-0.16756548
43,1.3562881,-0.26936784
44,-0.60420674,-0.25626394
45,-2.2644773,0.12014111
46,0.4917493,0.08368882
47,1.1774613,-0.24124913
48,0.4843819,-0.37898168
49,0.8702919,-0.24869902
50,-0.5046244,-0.3484011
51,0.33489338,-0.39812213
52,-1.1285385,-0.39224717
53,-0.1804103,-0.44162416
54,-1.4625007,0.14681529
55,1.0382196,-0.41572562
56,0.2375114,-0.4986015
57,-0.14625432,-0.5361118
58,-1.2456865,-0.36465368
59,1.0907478,-0.50666845
60,-0.35839733,-0.49973428
61,0.21899584,-0.52629447
62,-0.43282676,-0.56529534
63,-0.8343497,-0.2767644
64,-0.26847985,-0.434167
65,0.09469398,-0.49916074
66,0.3177919,-0.6016296
67,0.6848782,-0.35730705
68,-0.92717296,-0.33544567
69,0.31517917,-0.48278806
70,0.18814337,-0.64644533
71,0.19233747,-0.12659852
72,0.76325315,-0.58508235
73,0.05671165,-0.51470673
74,-0.087581776,-0.24509752
75,-0.53565794,-0.46173954
76,0.58504117,-0.42095265
77,-0.6788774,-0.58107907
78,0.34790936,-0.4955015
79,0.9461314,-0.49949998
80,0.19894236,-0.42693752
81,0.13162902,-0.5397206
82,1.0242993,-0.4196122
83,0.42899272,-0.32303628
84,-0.7637622,-0.24811228
85,-0.4798296,-0.49467906
86,0.024119424,-0.5035855
87,-0.2655342,-0.47785822
88,0.23133102,-0.5294669
89,0.5040871,-0.4545916
90,0.133535,-0.44277158
91,0.53854614,-0.49612233
92,0.43261814,-0.19705868
93,-0.51342905,-0.42414156
94,-0.8620936,-0.45718583
95,0.08725018,-0.48397243
96,0.57688624,-0.41077197
97,1.138109,-0.27891016
98,0.09751082,-0.37522078
99,0.31423882,-0.21918485
100,-0.49011976,-0.2868848
101,0.37070215,-0.39415017
102,-0.5612184,-0.37394968
103,1.2827693,-0.39122894
104,2.2091098,0.862405
105,-0.089823335,0.48972592
106,0.46328545,-0.0071580242
107,-0.25257057,0.096092686
108,-0.12882859,-0.23949061
109,0.4711258,-0.3068215
110,0.12617774,-0.39067706
111,-0.6642742,-0.35550028
112,0.042901456,-0.41393676
113,-1.3549312,0.27402315
114,-0.64279956,-0.27980363
115,-0.355446,0.07672961
116,-0.11123725,-0.36649212
117,-0.6402347,-0.1418965
118,0.36746132,-0.3435029
119,1.162931,-0.10179847
120,-0.31925756,-0.32626382
121,-1.0832969,-0.2015865
122,0.26606512,-0.3190023
123,0.47441834,-0.3500372
124,-0.019907745,-0.47755393
125,0.17604665,0.15761451
126,-0.22918999,-0.11591888
127,-3.5358465,2.1164868
128,0.59388804,0.5132222
129,2.052751,0.44164
130,1.4457719,0.3244903
131,2.7259,0.817191
132,-0.7482033,1.945232
133,1.0100003,0.46289805
134,0.48324448,0.24683665
135,-1.0617393,0.40985033
136,-0.6111341,-0.08434107
137,-0.081426494,-0.2571845
138,0.45683938,-0.22299372
139,-0.0006632246,-0.27408162
140,-0.52087134,-0.22628836
141,-0.08008775,-0.3498905
142,-0.2727347,-0.40799502
143,-1.1958297,-0.19415528
144,0.10671542,-0.21822803
145,0.58620197,-0.48263833
146,-0.13980947,-0.3113123
147,0.18085197,-0.4397583
148,-0.7382595,-0.37607846
149,0.3138068,-0.4466226
150,0.26323783,-0.3917548
151,-0.18942541,-0.5017154
152,-0.74105626,-0.43331718
153,0.36284775,-0.44067144
154,1.1960481,-0.3117678
155,0.36278158,-0.45572296
156,-0.3175125,-0.5497127
157,0.36906484,-0.567532
158,-0.38315463,-0.58951783
159,0.437393,-0.50881034
160,0.13775569,-0.45820674
161,0.053703643,-0.52461135
162,-0.57906973,-0.53758657
163,-0.5404429,-0.5056149
164,0.9587897,-0.54098195
165,0.054403357,-0.4305295
166,-0.48354012,-0.495151
167,-0.6265224,-0.4971333
168,-0.22350103,-0.47201917
169,-0.19094603,-0.5515865
170,-0.44786918,-0.36983815
171,-0.6996985,-0.18876383
172,0.2702777,-0.44051298
173,0.9305506,-0.43764722
174,-0.4911574,-0.5767734
175,-2.124215,0.17975935
176,0.6330864,-0.16226344
177,-0.5977731,-0.5130298
178,0.19027363,-0.45750746
179,1.0023044,-0.3288312
180,-0.20171086,-0.4432002
181,-0.39144832,-0.40869674
182,-0.25842708,-0.42645684
183,0.67275894,-0.50072974
184,-0.023258403,-0.5088371
185,-0.7294484,-0.43633702
186,0.6191967,-0.48197886
187,-1.2255286,-0.42868784
188,-0.75029093,-0.2615577
189,-0.153391,-0.3355843
190,-0.6680371,-0.1795069
191,0.27903324,-0.30471697
192,0.7132407,-0.34805986
193,0.5127214,-0.34535578
194,-1.2459,-0.34379897
195,0.2950142,-0.44496724
196,0.30349907,-0.46913454
197,0.84959173,0.20955597
198,0.62127435,-0.2420375
199,-0.2769615,-0.38094315
200,1.4056157,0.07014801
201,0.28034014,-0.19072649
202,-0.23242265,-0.43140787
203,2.7694478,0.21277466
204,-0.9804516,-0.11737195
205,-0.31564558,-0.39506626
206,0.4182616,-0.3864803
207,0.13044666,-0.3022788
208,-0.029764587,-0.30482954
209,-0.35045436,-0.32432547
210,-0.45149398,-0.40788177
211,0.39656353,-0.39234564
212,-0.24277213,-0.45087016
213,-0.457192,-0.44354254
214,-0.53425044,-0.48283702
215,0.6272412,-0.3087735
216,-1.0211648,-0.3938695
217,1.4419216,-0.12318024
218,0.7241312,-0.22412331
219,-0.8454924,-0.31826106
220,-0.8015113,-0.3203126
221,2.6903212,0.56085515
222,-0.39827538,1.6139057
223,-0.09802228,0.24688946
224,0.90546703,0.024544759
225,-0.45186698,-0.28546166
226,0.8564083,-0.2447212
227,1.5478958,1.0995462
228,0.37699616,0.42527106
229,3.8730826,4.017754
230,-1.7060286,4.2869687
231,0.8980702,1.1212678
232,0.20190854,0.07567027
233,-0.69050294,0.051562347
234,-0.10780928,-0.008807519
235,0.5821445,0.4219262
236,-1.8767936,0.02119548
237,-0.77586824,0.2918041
238,0.40463635,-0.16193645
239,-0.009805426,-0.30880928
240,-0.26152727,-0.38162482
241,1.1316154,-0.41559562
242,-0.83848876,-0.4108118
243,0.17881915,-0.40697125
244,0.022488767,-0.46418867
245,0.032136813,-0.51711017
246,1.2424769,-0.16071838
247,2.8120396,1.8379486
248,-6.0436306,6.5035825
249,-1.8881768,2.186038
250,1.244358,0.78897285
251,-3.0071552,1.0729897
252,-0.39100605,1.1317704
253,0.33578044,0.15143058
254,0.8217458,-0.16450566
255,-4.8359804,2.4358284
256,-0.8720248,1.6650603
257,-4.370452,2.4415526
258,0.960136,1.3029921
259,1.056684,1.4546812
260,0.85027575,0.8738861
261,0.24421611,0.31722578
262,-1.1552712,0.117301695
263,1.7228332,0.61755574
264,0.32753032,0.3448803
265,1.474595,0.068695106
266,0.4100362,-0.18092406
267,0.30298102,0.058493473
268,0.32835227,0.21379812
269,0.37037152,-0.14973557
270,0.3092178,0.4651246
271,0.18028536,-0.18568529
272,-0.52291286,0.081092186
273,0.41433245,-0.06559383
274,0.66510993,-0.20789315
275,-1.4041914,-0.14030786
276,0.48685104,-0.29612884
277,-0.8451995,-0.24503149
278,0.65106064,-0.34667778
279,0.024385104,-0.31399286
280,-0.11854877,-0.3972732
281,1.6213614,-0.090065554
282,-0.346116,-0.40012053
283,0.02442391,-0.3914323
284,-0.4361542,-0.45398667
285,0.18924327,-0.45023644
286,-0.80637306,-0.45400646
287,0.07423332,-0.4052002
288,-0.104351886,-0.25593707
289,-0.8114054,-0.112131305
290,-0.79850465,-0.0597967
291,-0.12495418,-0.019853791
292,1.0986353,0.01041781
293,-0.7263556,-0.053198077
294,0.7024991,-0.3564188
295,0.4241769,-0.19724663
296,-0.33310086,-0.2496864
297,0.35791498,-0.23826544
298,0.2769021,-0.3676786
299,-0.6014485,-0.35023242
300,-0.008756561,-0.41650894
301,0.5601271,-0.3829744
302,-1.2534423,-0.17192578
303,0.18377009,-0.25134265
304,-1.4385405,0.027765835
305,0.19527885,0.3735101
306,-0.61393094,-0.11918264
307,1.2665128,0.11106499
308,-0.92435485,-0.083187975
309,0.47843972,-0.25223866
310,-0.26893115,-0.4406565
311,0.08977937,-0.24958831
312,-1.5296563,0.07485842
313,-1.9207,0.9942789
314,-1.6408757,1.6057006
315,0.2527688,0.5504298
316,0.99789745,0.33856735
317,1.5009207,1.0454454
318,0.40624744,0.32667774
319,-3.3450844,1.3123833
320,1.7998894,0.18054782
321,-2.1990685,0.47898608
322,-1.4813416,1.1384549
323,1.459251,0.7111774
324,0.64539605,0.49783662
325,1.4656633,0.2628611
326,-0.2742918,0.043943428
327,0.6525672,0.3730395
328,0.8539745,-0.14042313
329,-1.246779,-0.21552481
330,-0.8838442,-0.14234985
331,0.6709567,-0.22952299
332,-0.38065523,-0.10126472
333,1.3242568,-0.038382046
334,-0.9087012,-0.2294479
335,-0.8729425,-0.14442426
336,0.5810678,-0.1775602
337,1.9455609,0.04808987
338,-0.36117524,0.11479548
339,0.719947,-0.13145988
340,-1.2904731,-0.12269098
341,1.0565053,-0.32172734
342,-1.0210971,-0.18448918
343,0.6206538,-0.27917162
344,-1.0483824,-0.3481648
345,0.9483987,-0.44722196
346,1.6398567,-0.036433294
347,0.1420925,-0.29303053
348,-0.0939387,-0.41933125
349,0.31628233,-0.5052132
350,1.1613,-0.38440004
351,-0.382802,-0.34846342
352,-0.2671463,-0.47254097
353,0.1550942,-0.51529616
354,-0.22723562,-0.5113384
355,-0.7554012,-0.4589149
356,0.6870771,-0.535583
357,0.28722566,-0.47786856
358,1.332952,-0.0705962
359,-0.82426566,-0.02937117
360,1.1702565,-0.31542045
361,-0.45210028,-0.39296022
362,-1.3607948,-0.39257804
363,0.4997062,-0.4435495
364,-0.46197668,-0.46980837
365,-0.6894335,-0.3817746
366,-1.7133914,-0.014096899
367,2.2477612,-0.19746748
368,-0.6170182,-0.42393282
369,0.12238721,-0.49105355
370,-0.12677847,-0.32813296
371,-0.09990973,-0.55276954
372,0.652687,-0.5301093
373,-0.38254178,-0.49686337
374,0.39324704,-0.34483507
375,-0.43089503,-0.35604027
376,0.46107757,-0.48660174
377,-0.36650226,-0.27459472
378,-0.3436626,-0.5486265
379,0.4500511,-0.37499413
380,1.0019846,-0.3037789
381,0.67124504,-0.27705383
382,-0.303996,-0.36221462
383,0.17845811,-0.25584868
384,-0.07077717,-0.34448382
385,-0.5492196,-0.39533982
386,-0.5378412,-0.29552773
387,2.1908667,0.17006087
388,0.49514997,0.14563623
389,0.17499503,-0.14579834
390,1.0201713,0.12756191
391,0.94904834,0.54361767
392,-0.01604175,0.03804572
393,0.14610344,-0.21868771
394,-0.3780963,-0.21338996
395,0.035755716,-0.31018817
396,-0.3385079,-0.22383396
397,0.72386503,-0.15387566
398,-0.08948914,-0.2095679
399,-2.470322,0.39818683
400,-2.773719,1.4944744
401,-0.68792397,0.30832842
402,-0.9591072,0.8172753
403,-1.3551713,0.6846045
404,-2.2674391,0.9256444
405,0.73612624,0.3208792
406,2.6411352,0.13984245
407,-0.64259976,0.21022178
408,-0.051474474,-0.18796979
409,1.7684528,1.6198022
410,0.43961602,-0.03351003
411,0.08176396,0.36336723
412,-1.3903185,0.11995082
413,-1.0401903,0.23511456
414,3.6086738,0.91494644
415,-1.0909272,0.6994514
416,-0.19585907,0.21662071
417,-0.7589428,0.0502278
418,1.4659001,0.4769045
419,3.7010438,1.8078936
420,-1.6430491,1.4114261
421,-2.2404034,0.8696698
422,-0.07755462,0.10231319
423,1.8183628,0.37811583
424,-1.6777214,0.017471986
425,0.44005597,-0.001998974
426,1.1624737,-0.19298656
427,-1.2786101,-0.2666667
428,0.85190356,-0.28874385
429,1.9313625,0.49745223
430,1.2558464,0.3532478
431,-1.6496757,-0.07418152
432,0.058524616,-0.11970269
433,-0.30292174,-0.28005666
434,-0.2893529,-0.39705166
435,1.2454818,-0.3897466
436,-0.62765473,-0.38285097
437,0.20458597,-0.37829942
438,-0.31688336,-0.283701
439,-0.14667904,-0.39241573
440,-0.41195643,-0.47010115
441,1.0570945,-0.39553246
442,-0.07845039,-0.43037316
443,0.39492905,-0.40501046
444,-0.16095297,-0.4318861
445,0.8780563,-0.46072918
446,-0.6619143,-0.4663534
447,-0.049834345,-0.4392987
448,0.49711573,-0.5663636
449,-0.43809247,-0.5386663
450,-0.07353338,-0.5821644
451,-0.8604198,-0.35713083
452,-0.2544379,-0.43413165
453,0.1915071,-0.60025615
454,0.47625864,-0.56919694
455,-0.72970587,-0.538
456,0.011158748,-0.5824727
457,-0.7545779,-0.4264415
458,1.2199982,-0.50522566
459,0.29904753,-0.3953971
460,0.2917006,-0.536784
461,-0.37326443,-0.5685651
462,-0.22083157,-0.5846096
463,-0.36279887,-0.5261171
464,-0.32963407,-0.5281147
465,0.74959403,-0.4366757
466,-0.64809656,-0.5051008
467,-0.43010068,-0.4785542
468,-0.5143061,-0.49090305
469,0.016407466,-0.4956039
470,-0.33661377,-0.4086348
471,0.59485644,-0.5024108
472,-0.035866268,-0.52106464
473,-0.54106236,-0.47199997
474,-0.38286513,-0.32677644
475,0.23491296,-0.50910926
476,0.4107236,-0.47579226
477,-0.28349823,-0.5113262
478,-0.15733302,-0.48996994
479,0.023518039,-0.49057546
480,-0.22337021,-0.54978895
481,-0.7096723,-0.38555452
482,0.7416676,-0.43426758
483,-0.57222944,-0.50491554
484,0.48132998,-0.4754002
485,-0.021349512,-0.51389784
486,0.21332124,-0.5360985
487,-0.2584643,-0.6305877
488,-0.3614748,-0.5227546
489,0.48729807,-0.53551793
490,-0.05266533,-0.5163209
491,0.7565709,-0.46766147
492,-0.27282804,-0.4819071
493,0.10025431,-0.46528628
494,0.11337843,-0.59033847
495,0.09669588,-0.5321798
496,-0.3024654,-0.57447076
497,-0.76397055,-0.54061425
498,0.132415,-0.6255129
499,-0.4231123,-0.4559234
500,0.5879553,-0.3793632
501,-0.36455405,-0.5739064
502,-0.01608471,-0.579913
503,0.009038119,-0.64146686
504,-0.092224956,-0.5754778
505,-1.3340383,-0.08732466
506,0.48268694,-0.3677378
507,-0.9444123,-0.48219958
508,-1.0935382,0.17452294
509,-0.6968387,-0.24029553
510,0.18752,-0.23045579
511,0.1349799,-0.37256292
512,0.4383796,-0.18326026
513,0.016306,-0.23619962
514,-0.3418611,-0.33593222
515,-0.83123237,-0.42343175
516,-0.268711,-0.2842709
517,-1.0173023,-0.07471532
518,0.48489505,-0.24420235
519,0.49475628,-0.44088313
520,-0.108356126,-0.5620569
521,0.5267255,-0.5423746
522,-0.37853312,-0.57420087
523,0.07844467,-0.5051667
524,1.0026923,-0.49767286
525,0.17282715,-0.54279894
526,-0.42119166,-0.57529944
527,0.70625895,-0.55888027
528,-0.45507172,-0.5789462
529,0.09140559,-0.6065271
530,0.28812468,-0.61298573
531,0.11864687,-0.6160637
532,-0.11017855,-0.586818
533,-0.37270045,-0.567161
534,-0.39121944,-0.6154888
535,0.4012947,-0.50503427
536,0.42232,-0.5792193
537,-0.16817549,-0.48653695
538,0.07831883,-0.55272037
539,0.083316304,-0.53335744
