,id,Y1,Y2
0,0,0.7121872305870056,-0.3364434242248535
1,1,-0.044613614678382874,-0.34302276372909546
2,2,-0.13162152469158173,-0.2519649267196655
3,3,-0.48383429646492004,-0.11651048809289932
4,4,-1.263307809829712,-0.005598477087914944
5,5,0.5928835868835449,-0.22501005232334137
6,6,1.3052808046340942,-0.052835073322057724
7,7,-0.06357961893081665,-0.29456186294555664
8,8,-0.9288166761398315,-0.10242757201194763
9,9,-1.362367868423462,-0.10386854410171509
10,10,-1.5830650329589844,0.3210040330886841
11,11,0.2641693651676178,-0.27464261651039124
12,12,-0.8372170329093933,-0.037673983722925186
13,13,-0.1859380304813385,-0.20906338095664978
14,14,-0.11848115921020508,-0.1938624531030655
15,15,1.442914605140686,-0.15841425955295563
16,16,1.0572344064712524,-0.3063976764678955
17,17,1.179716944694519,-0.12449023127555847
18,18,-0.4998408257961273,-0.2709542512893677
19,19,-0.9612966775894165,-0.15988604724407196
20,20,0.9368038177490234,-0.30463436245918274
21,21,0.9607555270195007,-0.20251217484474182
22,22,-0.9499471187591553,-0.21871446073055267
23,23,0.8885369896888733,-0.4411919414997101
24,24,1.2248610258102417,-0.054957665503025055
25,25,1.2660343647003174,0.9584960341453552
26,26,-0.9154846668243408,0.16741658747196198
27,27,-0.4689577519893646,-0.2151089757680893
28,28,-3.1393632888793945,0.7944225072860718
29,29,2.2010843753814697,0.8551579117774963
30,30,2.676954746246338,0.6116050481796265
31,31,-1.8259676694869995,0.3764658272266388
32,32,1.553334355354309,0.42925193905830383
33,33,1.249576449394226,0.11688055098056793
34,34,-0.42172539234161377,0.09629077464342117
35,35,0.9953406453132629,-0.08082980662584305
36,36,-0.5880948305130005,-0.17849552631378174
37,37,-0.3081005811691284,-0.2979332208633423
38,38,-0.4526938796043396,-0.23899230360984802
39,39,1.2742063999176025,-0.34338489174842834
40,40,-0.8251397013664246,-0.26338931918144226
41,41,-0.42016923427581787,-0.29459333419799805
42,42,1.0152236223220825,-0.4094931185245514
43,43,-0.5733124613761902,-0.24523471295833588
44,44,-2.489184617996216,0.1942780315876007
45,45,0.08093691617250443,-0.1852165162563324
46,46,1.407845377922058,-0.224596306681633
47,47,0.882917582988739,-0.39648738503456116
48,48,0.6218656301498413,-0.376968115568161
49,49,-0.32314789295196533,-0.3386267423629761
50,50,0.5792688727378845,-0.47357723116874695
51,51,-1.329817295074463,-0.2021922469139099
52,52,-0.13810567557811737,-0.43335390090942383
53,53,-1.3553926944732666,-0.0803106352686882
54,54,0.8876715898513794,-0.46768519282341003
55,55,0.690632164478302,-0.5205867290496826
56,56,0.10073795914649963,-0.506424605846405
57,57,-1.2651619911193848,-0.19305655360221863
58,58,0.9656513929367065,-0.4908468425273895
59,59,0.058020807802677155,-0.4892040491104126
60,60,0.42944955825805664,-0.5020063519477844
61,61,-0.14725522696971893,-0.45195576548576355
62,62,-0.7059633135795593,-0.2589113414287567
63,63,-0.13675862550735474,-0.38852983713150024
64,64,0.2904718518257141,-0.49472206830978394
65,65,0.6179929375648499,-0.5334204435348511
66,66,0.7194280028343201,-0.4302688241004944
67,67,-0.7140811085700989,-0.2853011190891266
68,68,0.5591298937797546,-0.4842919111251831
69,69,0.1671106219291687,-0.40015095472335815
70,70,0.18295471370220184,-0.3380831480026245
71,71,0.8283853530883789,-0.4743901193141937
72,72,0.3417587876319885,-0.49000826478004456
73,73,-0.17729422450065613,-0.3165826201438904
74,74,-0.45258280634880066,-0.3416674733161926
75,75,0.6942957639694214,-0.4674016833305359
76,76,-0.49182185530662537,-0.3776516914367676
77,77,0.60622239112854,-0.5291730165481567
78,78,0.9116013050079346,-0.513792872428894
79,79,0.36497634649276733,-0.44684773683547974
80,80,0.5366175174713135,-0.5131886005401611
81,81,0.8725244998931885,-0.45483875274658203
82,82,0.5442631840705872,-0.46480414271354675
83,83,-0.3671654164791107,-0.3343702256679535
84,84,-0.11940629035234451,-0.40208113193511963
85,85,0.19095417857170105,-0.47276467084884644
86,86,-0.014019863680005074,-0.44472306966781616
87,87,0.5221517086029053,-0.5239783525466919
88,88,0.6576423645019531,-0.48270362615585327
89,89,0.09222064912319183,-0.4483993947505951
90,90,0.7001977562904358,-0.5023329257965088
91,91,0.7140016555786133,-0.4172210693359375
92,92,-0.4441372752189636,-0.36630332469940186
93,93,-0.4881281852722168,-0.37687575817108154
94,94,0.2922024726867676,-0.44724008440971375
95,95,0.7522271871566772,-0.491011381149292
96,96,1.018917441368103,-0.41743677854537964
97,97,0.358193039894104,-0.45638787746429443
98,98,0.16249562799930573,-0.3954107165336609
99,99,-0.13255390524864197,-0.38105884194374084
