,id,Y1,Y2
0,0,0.5547104477882385,-0.3755786716938019
1,1,-0.03322882205247879,-0.40488624572753906
2,2,-0.09336334466934204,-0.31647172570228577
3,3,-0.3035953640937805,-0.18674300611019135
4,4,-0.7778237462043762,-0.15189312398433685
5,5,0.39822888374328613,-0.26949504017829895
6,6,1.133422613143921,-0.2043444663286209
7,7,-0.03810993582010269,-0.34537273645401
8,8,-0.5915629863739014,-0.2027614414691925
9,9,-0.8976837396621704,-0.21326641738414764
10,10,-1.0836811065673828,0.20130319893360138
11,11,0.1915065050125122,-0.30416277050971985
12,12,-0.5312557816505432,-0.12366603314876556
13,13,-0.11560555547475815,-0.25889137387275696
14,14,-0.08745716512203217,-0.22904682159423828
15,15,1.3101820945739746,-0.26567983627319336
16,16,0.9702868461608887,-0.3372739851474762
17,17,1.0623278617858887,-0.21495650708675385
18,18,-0.3398273289203644,-0.30347684025764465
19,19,-0.6584725379943848,-0.2295374572277069
20,20,0.8439313173294067,-0.30425184965133667
21,21,0.8222407698631287,-0.23240159451961517
22,22,-0.6657404899597168,-0.28280511498451233
23,23,0.8445849418640137,-0.4119645059108734
24,24,1.1085078716278076,-0.12695695459842682
25,25,0.8642848134040833,0.5637138485908508
26,26,-0.5913772583007812,0.04901468753814697
27,27,-0.3241403102874756,-0.2528264820575714
28,28,-2.4722347259521484,0.7438431978225708
29,29,1.9238308668136597,0.5433346033096313
30,30,2.487993001937866,0.36351996660232544
31,31,-1.3679450750350952,0.2961445748806
32,32,1.3314942121505737,0.1917998045682907
33,33,1.054774284362793,-0.015604457817971706
34,34,-0.27340900897979736,0.0011084694415330887
35,35,0.8345070481300354,-0.12950284779071808
36,36,-0.4049241840839386,-0.20882567763328552
37,37,-0.2339358776807785,-0.28859084844589233
38,38,-0.3248526155948639,-0.2417014241218567
39,39,1.247023344039917,-0.34458088874816895
40,40,-0.6106109023094177,-0.29067444801330566
41,41,-0.3150527775287628,-0.2933741509914398
42,42,0.993928074836731,-0.3641263544559479
43,43,-0.4505297839641571,-0.22593139111995697
44,44,-1.9808826446533203,0.17066419124603271
45,45,0.0447213388979435,-0.19586531817913055
46,46,1.3544005155563354,-0.23919406533241272
47,47,0.820807933807373,-0.3305305540561676
48,48,0.5151342153549194,-0.31832820177078247
49,49,-0.26834335923194885,-0.31449267268180847
50,50,0.505959153175354,-0.3983742892742157
51,51,-1.0343824625015259,-0.2452993094921112
52,52,-0.13994857668876648,-0.40388959646224976
53,53,-1.030901551246643,-0.08679766207933426
54,54,0.8656947016716003,-0.3828551471233368
55,55,0.6307699084281921,-0.4270787835121155
56,56,0.04002203047275543,-0.45421427488327026
57,57,-0.9786185026168823,-0.21515709161758423
58,58,0.9740880727767944,-0.4084640145301819
59,59,-0.0024115252308547497,-0.43145403265953064
60,60,0.34625008702278137,-0.4180428683757782
61,61,-0.15815511345863342,-0.410514235496521
62,62,-0.5476925373077393,-0.2474643588066101
63,63,-0.13721683621406555,-0.343677818775177
64,64,0.21444280445575714,-0.4174114763736725
65,65,0.5634331107139587,-0.4373941123485565
66,66,0.6434894800186157,-0.3311554491519928
67,67,-0.5933687090873718,-0.26231980323791504
68,68,0.4799599051475525,-0.38064777851104736
69,69,0.09564626216888428,-0.31474947929382324
70,70,0.11303277313709259,-0.2534794807434082
71,71,0.7809281945228577,-0.3662400245666504
72,72,0.24532830715179443,-0.3937567472457886
73,73,-0.1844375878572464,-0.2392469346523285
74,74,-0.4050902724266052,-0.2950289249420166
75,75,0.6284932494163513,-0.3564557731151581
76,76,-0.45761653780937195,-0.33552736043930054
77,77,0.5477937459945679,-0.42349302768707275
78,78,0.8991829752922058,-0.4022515118122101
79,79,0.2867166996002197,-0.3471587896347046
80,80,0.4747570753097534,-0.41149839758872986
81,81,0.8373756408691406,-0.3474920690059662
82,82,0.4581323266029358,-0.3597787916660309
83,83,-0.35780972242355347,-0.2691726088523865
