id,Y1,Y2
1,0.29830915,-0.36009416
2,-0.08254125,-0.24728024
3,-0.22581686,-0.22399369
4,-0.5422257,0.25459096
5,-0.8244189,-0.31506824
6,0.29977643,-0.12841702
7,1.2381455,0.07350268
8,-0.09865337,-0.12663475
9,-0.6794847,-0.17304741
10,-1.0981582,-0.16712888
11,-1.3621746,0.42902872
12,0.0375086,-0.35905215
13,-0.7026355,-0.18502739
14,-0.12880588,-0.23701116
15,0.12639503,-0.1862602
16,1.6293372,-0.15742597
17,0.7311815,-0.40782127
18,1.0239928,-0.27713457
19,-0.44322073,-0.27762645
20,-0.95957315,-0.27819112
21,0.61662567,-0.25834504
22,0.6467266,-0.1656225
23,-0.83044285,-0.30013117
24,0.6258841,-0.2757322
25,1.4008949,-0.07987175
26,0.6745547,1.8965292
27,-1.1469611,0.42283815
28,-0.5519587,-0.028304234
29,-2.984527,1.3665286
30,1.8581053,1.2537992
31,2.6699774,0.6477821
32,-1.1580962,0.25553533
33,1.1593065,0.43267912
34,1.5864384,0.91348994
35,-0.277081,0.33520815
36,0.95631385,0.108530745
37,-0.6336106,-0.08222135
38,-0.46294555,-0.13499121
39,-0.6494616,-0.03811568
40,0.98032165,-0.3340087
41,-0.6214347,-0.43397376
42,-0.7001024,-0.23994118
43,0.84689933,-0.3872703
44,-0.9086205,-0.0187525
45,-2.0523186,0.14771491
46,-0.15196717,0.22345495
47,1.3948213,-0.2715318
48,0.72418946,-0.12869278
49,0.62699795,0.096434966
50,0.13711967,-0.5038074
51,0.6051787,-0.45492014
52,-0.91054606,-0.3448548
53,-0.4348702,-0.479306
54,-1.0993925,-0.097623914
55,0.79546404,-0.4346516
56,0.17956914,-0.5447731
57,-0.08663524,-0.49963352
58,-1.0463043,-0.19491255
59,0.7323581,-0.44638276
60,0.0053912606,-0.43078184
61,0.3515404,-0.3421242
62,-0.58223027,-0.49197993
63,-0.5715159,-0.3485079
64,-0.3198501,-0.14538309
65,0.234749,-0.5023539
66,0.40776238,-0.48264894
67,0.5126383,-0.3440732
68,-0.8176429,-0.27093542
69,0.43873736,-0.43711826
70,0.13178381,-0.19273184
71,0.41952646,0.08011445
72,0.6067188,-0.36092946
73,-0.19986434,-0.42192432
74,0.28780138,-0.09268926
75,-0.77392626,-0.35678726
76,0.59997195,-0.42306912
77,-0.5452225,-0.41175765
78,0.26709515,-0.38882867
79,0.60927093,-0.47462043
80,0.27588397,-0.38218746
81,0.43658656,-0.30708227
82,0.7055329,-0.33597228
83,0.1279232,-0.41637704
84,-0.39191455,-0.25680873
85,-0.21356939,-0.42248443
86,0.13445933,-0.48681822
87,-0.38642937,-0.42760232
88,0.18522136,-0.5799298
89,0.45372003,-0.45363623
90,0.16317199,-0.34417877
91,0.26469827,-0.48271868
92,0.4970193,-0.29832408
93,-0.7138107,-0.31863526
94,-0.7077581,-0.43152374
95,0.2634419,-0.20438462
