,id,Y1,Y2
0,0,0.021810345351696014,-0.0036547882482409477
1,1,0.043592553585767746,-0.0073926858603954315
2,2,0.06537001579999924,-0.011075977236032486
3,3,0.0871567577123642,-0.01475952286273241
4,4,0.10888748615980148,-0.018445592373609543
5,5,0.13070319592952728,-0.022107165306806564
6,6,0.15253588557243347,-0.025793597102165222
7,7,0.17430627346038818,-0.02947971224784851
8,8,0.196047842502594,-0.033180125057697296
9,9,0.2178231030702591,-0.03682573884725571
10,10,0.23961076140403748,-0.04052643105387688
11,11,0.2614160180091858,-0.044222600758075714
12,12,0.2831785976886749,-0.04795486852526665
13,13,0.30500075221061707,-0.051690783351659775
14,14,0.3267488479614258,-0.05533958598971367
15,15,0.34848397970199585,-0.05901879072189331
16,16,0.370243102312088,-0.06269975751638412
17,17,0.3920510411262512,-0.06643256545066833
18,18,0.41387939453125,-0.07011153548955917
19,19,0.4356364607810974,-0.07380051910877228
20,20,0.45742321014404297,-0.07750815898180008
21,21,0.4792046546936035,-0.08122744411230087
22,22,0.500998854637146,-0.08492784947156906
23,23,0.5227836966514587,-0.08862316608428955
24,24,0.5445045232772827,-0.09230376034975052
25,25,0.5662909746170044,-0.09602434188127518
26,26,0.5880473852157593,-0.0997297540307045
27,27,0.6097845435142517,-0.10341817140579224
28,28,0.6315847635269165,-0.10711272060871124
29,29,0.6533038020133972,-0.11080240458250046
30,30,0.6750261783599854,-0.11444699764251709
31,31,0.6967959403991699,-0.1181059405207634
32,32,0.7186059951782227,-0.12177479267120361
33,33,0.74041748046875,-0.1254832148551941
34,34,0.7621638178825378,-0.12914560735225677
35,35,0.783957302570343,-0.13283343613147736
36,36,0.8057239651679993,-0.1365157812833786
37,37,0.8274956941604614,-0.1401733011007309
38,38,0.8492697477340698,-0.1438678801059723
39,39,0.8710100650787354,-0.14757384359836578
40,40,0.8927620649337769,-0.15132156014442444
41,41,0.9145135283470154,-0.1550435572862625
42,42,0.9363240003585815,-0.15872690081596375
43,43,0.9581028819084167,-0.1623968929052353
44,44,0.9799178838729858,-0.16610568761825562
45,45,1.0016909837722778,-0.16978587210178375
46,46,1.0235209465026855,-0.17345353960990906
47,47,1.0453267097473145,-0.17716193199157715
48,48,1.067101001739502,-0.1808246225118637
49,49,1.0889071226119995,-0.18456391990184784
50,50,1.110729455947876,-0.18826726078987122
51,51,1.1324915885925293,-0.19195128977298737
52,52,1.1542946100234985,-0.19563128054141998
53,53,1.1760966777801514,-0.19931665062904358
54,54,1.1978424787521362,-0.20298604667186737
55,55,1.2196321487426758,-0.2066589891910553
56,56,1.241422176361084,-0.21038082242012024
57,57,1.263184666633606,-0.21406857669353485
58,58,1.2849798202514648,-0.21772482991218567
59,59,1.3067188262939453,-0.22141128778457642
60,60,1.3285229206085205,-0.22512637078762054
61,61,1.350274920463562,-0.2287851721048355
62,62,1.37199068069458,-0.23246562480926514
63,63,1.3937666416168213,-0.23612216114997864
64,64,1.4155243635177612,-0.23983719944953918
65,65,1.4372940063476562,-0.24352216720581055
66,66,1.4590455293655396,-0.24719619750976562
67,67,1.4808531999588013,-0.250849187374115
68,68,1.5026512145996094,-0.25456613302230835
69,69,1.5244446992874146,-0.2582678198814392
70,70,1.5462127923965454,-0.261962354183197
71,71,1.5680166482925415,-0.265677273273468
72,72,1.5897607803344727,-0.26934295892715454
