id,Y1,Y2
1,0.25318855,-0.42735934
2,-0.39412618,-0.45482284
3,-0.2911727,-0.37985808
4,-0.2889496,-0.20380884
5,-0.9648203,-0.14100853
6,0.19853465,-0.27761245
7,1.0726475,-0.17398582
8,-0.38434267,-0.34158194
9,-0.65459406,-0.31313378
10,-1.3453084,-0.2705266
11,-1.3686913,0.3708918
12,-0.02707327,-0.23071142
13,-0.50352013,0.17606148
14,-0.30585265,-0.08947223
15,0.07783522,-0.11478911
16,1.3519285,-0.08957592
17,0.70118827,-0.2683699
18,0.76334256,-0.19959663
19,-0.6489131,-0.4266348
20,-0.745325,-0.29063773
21,0.6416604,-0.3101592
22,0.6971428,0.081626214
23,-0.9056656,-0.2846961
24,0.6423506,-0.4586193
25,1.4582311,-0.17073216
26,1.7400333,1.4296432
27,-1.0220963,0.28248823
28,-1.0329736,-0.06781238
29,-2.9406385,1.055038
30,2.0627904,1.0178003
31,3.2992377,0.752229
32,-1.1783234,0.5441315
33,1.6872078,0.689315
34,0.6570434,0.37417895
35,-0.45203882,0.20246492
36,0.90109956,0.1893958
37,-0.8459304,-0.2683614
38,-0.43949795,-0.29677004
39,-0.56698513,-0.17064185
40,1.0459287,-0.37959647
41,-0.6599757,-0.32316774
42,-0.37306368,-0.27602214
43,1.2216871,-0.27285498
44,-0.62873936,-0.23366733
45,-2.2931707,0.10316206
46,0.4292296,0.13240734
47,1.1102494,-0.22388525
48,0.45625192,-0.4012792
49,0.78187996,-0.20975974
50,-0.5863,-0.2897585
51,0.33013844,-0.36469996
52,-1.2335972,-0.3778264
53,-0.23822959,-0.4238448
54,-1.6164583,0.23827143
55,0.9879485,-0.40055555
56,0.26337278,-0.5135388
57,-0.15573639,-0.48759806
58,-1.2853746,-0.394395
59,1.0626283,-0.46734732
60,-0.41867203,-0.5021752
61,0.182625,-0.50740415
62,-0.4729055,-0.5679804
63,-0.8649731,-0.26931214
64,-0.333471,-0.38606197
65,0.057483576,-0.4966699
66,0.2643439,-0.6006663
67,0.6264253,-0.41141754
68,-0.90263104,-0.41920066
69,0.28018048,-0.5296122
70,0.12633884,-0.6409211
71,0.1485432,-0.06890321
72,0.6529462,-0.59285706
73,0.003967857,-0.5379523
74,-0.204469,-0.28071463
75,-0.5275676,-0.4819348
76,0.51989394,-0.39558738
77,-0.7096346,-0.57353294
78,0.277816,-0.4938193
79,1.0089315,-0.45045668
80,0.1639027,-0.41855764
81,0.120259196,-0.53595746
82,0.8907466,-0.3928427
83,0.32615972,-0.3461787
84,-0.7050067,-0.24109016
85,-0.5038847,-0.46200764
86,-0.08564611,-0.4756509
87,-0.26912642,-0.42697108
88,0.18567629,-0.5088413
89,0.5087775,-0.4606331
90,0.043881983,-0.44837803
91,0.50069803,-0.5059803
92,0.367417,-0.21547452
93,-0.57473767,-0.40035516
94,-0.8201056,-0.47224808
95,0.0653735,-0.46558833
96,0.4959076,-0.4084214
97,1.089183,-0.26826227
98,0.051943943,-0.3946337
99,0.31588858,-0.23746963
100,-0.53134644,-0.32801914
101,0.30214262,-0.4205581
102,-0.57122904,-0.34219772
103,1.2570393,-0.33149064
104,2.270813,0.8020097
105,-0.09294153,0.5724231
106,0.452618,-0.0031593814
107,-0.3130898,0.08165853
108,-0.22983786,-0.25325304
109,0.387285,-0.28833842
110,0.042267434,-0.37320238
111,-0.7464872,-0.39504778
112,0.05161705,-0.41088587
113,-1.4065012,0.35973227
114,-0.69298404,-0.26136345
115,-0.3229672,0.10617498
116,-0.026149279,-0.32873333
117,-0.6276689,-0.18580018
118,0.33197218,-0.3146559
119,1.0472083,-0.15648729
120,-0.3890018,-0.34516442
121,-1.0655938,-0.23966601
122,0.29520515,-0.2966864
123,0.39710355,-0.3457992
124,-0.06748262,-0.48505825
125,0.018736133,0.13052513
126,-0.3424263,-0.1492447
127,-3.5172977,2.2304227
128,0.4815874,0.5861056
129,2.0028024,0.43026656
130,1.323326,0.2958889
131,2.4940531,0.8493181
132,-0.91276807,2.0126252
133,0.92239386,0.48354012
134,0.33775046,0.2906546
135,-1.0154947,0.3872066
136,-0.61925495,-0.0116952285
