id,Y1,Y2
1,0.29312286,-0.40479627
2,-0.3914869,-0.48875526
3,-0.2549003,-0.39990878
4,-0.3639214,-0.16375354
5,-1.0385733,-0.08159446
6,0.20719972,-0.26975122
7,1.166882,-0.24026853
8,-0.38554174,-0.3154046
9,-0.6078494,-0.27849826
10,-1.2922684,-0.2360718
11,-1.3412552,0.26066378
12,0.05485813,-0.26382008
13,-0.6027685,0.30456126
14,-0.36781898,-0.049105607
15,0.06488286,-0.07823096
16,1.5071917,-0.09112102
17,0.8158397,-0.24377549
18,0.8522483,-0.18235388
19,-0.5673349,-0.42859456
20,-0.8016905,-0.3075349
21,0.649316,-0.3372955
22,0.7187837,0.06154141
23,-0.91251636,-0.25909618
24,0.7461483,-0.4779287
25,1.5453733,-0.15308288
26,1.8404613,1.3728433
27,-0.9524274,0.31034687
28,-0.9398714,-0.045452233
29,-2.8897011,1.0156567
30,2.0253062,0.919115
31,3.2160985,0.72939324
32,-1.058582,0.5394129
33,1.7878528,0.6671778
34,0.6377344,0.30972275
35,-0.3515036,0.14012063
36,1.0041316,0.16630098
37,-0.7915251,-0.22221237
38,-0.34821123,-0.29017612
39,-0.4941832,-0.069924824
40,1.1855519,-0.41135108
41,-0.70768756,-0.29055902
42,-0.3656378,-0.17938966
43,1.2964108,-0.28433362
44,-0.67558795,-0.25543347
45,-2.3510466,0.13632184
46,0.4944636,0.09862305
47,1.1796681,-0.22469881
48,0.5528138,-0.3816749
49,0.8911676,-0.23582938
50,-0.5720499,-0.35433584
51,0.33040497,-0.4034048
52,-1.1964598,-0.39273727
53,-0.1870986,-0.4635613
54,-1.5489458,0.16130266
55,1.0674382,-0.41234243
56,0.28769034,-0.5169355
57,-0.13339148,-0.51569206
58,-1.2505817,-0.36995673
59,1.0533687,-0.5014109
60,-0.35646614,-0.53064996
61,0.20898414,-0.5317723
62,-0.434338,-0.5755366
63,-0.8831089,-0.27699307
64,-0.28052413,-0.43859336
65,0.12512687,-0.51098853
66,0.3450219,-0.60398877
67,0.6957036,-0.34978342
68,-0.92795974,-0.34146854
69,0.31838354,-0.47115624
70,0.20014325,-0.62316495
71,0.13690558,-0.06947705
72,0.7557704,-0.59574693
73,0.04715396,-0.51190466
74,-0.08810493,-0.2543153
75,-0.5013957,-0.44914678
76,0.6333551,-0.42363754
77,-0.7467063,-0.5710216
78,0.30134806,-0.48606086
79,0.95865005,-0.502256
80,0.16267814,-0.45101023
81,0.13224903,-0.54101247
82,0.91865975,-0.43498814
83,0.37900186,-0.36826804
84,-0.7850173,-0.27551088
85,-0.479668,-0.5187617
86,-0.0034842975,-0.50432956
87,-0.28619304,-0.48904523
88,0.20864719,-0.5356831
89,0.57668096,-0.43674174
90,0.14620546,-0.4490712
91,0.50364935,-0.49728194
92,0.41532218,-0.20784104
93,-0.52359706,-0.40490064
94,-0.8456246,-0.45930898
95,0.081715435,-0.47912076
96,0.56247795,-0.41673926
97,1.1235216,-0.2995874
98,0.09382622,-0.37026408
99,0.32175955,-0.24746522
100,-0.5156241,-0.31140432
101,0.43407133,-0.43723288
102,-0.55920327,-0.42006773
103,1.2936246,-0.3996407
104,2.1068685,0.7156958
105,-0.06729783,0.42673257
106,0.43862522,-0.036206678
107,-0.23971099,0.07481041
108,-0.17194702,-0.25186884
109,0.45718825,-0.29853532
110,0.17575523,-0.40064928
111,-0.6976207,-0.3626328
112,0.08034444,-0.4286773
113,-1.424959,0.33010188
114,-0.64489555,-0.25801817
115,-0.35571676,0.06589726
116,-0.11409572,-0.34828255
117,-0.61442727,-0.14398703
118,0.37934947,-0.34423772
119,1.1804228,-0.08830126
120,-0.3088831,-0.34312236
121,-1.0802069,-0.22395009
122,0.25190568,-0.2955425
123,0.49982163,-0.33194616
124,0.009651549,-0.47298422
125,0.20755984,0.14555076
126,-0.32635596,-0.14015839
127,-3.4481525,1.9598515
128,0.54238397,0.52736133
129,2.0172353,0.4244855
130,1.408957,0.3231411
131,2.6563046,0.8194963
132,-0.7143426,1.9466503
133,1.0038474,0.45365432
134,0.4879655,0.27645594
135,-1.0376878,0.4333737
136,-0.65118307,-0.06547384
137,-0.08589248,-0.22982529
138,0.4618869,-0.20876467
139,-0.031977534,-0.26733863
140,-0.5348234,-0.23212895
141,-0.028769039,-0.38757542
142,-0.2965053,-0.4061511
143,-1.2351153,-0.18321437
144,0.1715592,-0.22774005
145,0.58334917,-0.46310583
146,-0.09706542,-0.29026458
147,0.18003953,-0.41346204
148,-0.76509136,-0.3766964
149,0.29457566,-0.4418172
150,0.27693972,-0.4038405
151,-0.2089091,-0.5137595
152,-0.7539256,-0.4581307
153,0.2909008,-0.43739262
154,1.1354074,-0.30285254
155,0.37268573,-0.45249155
156,-0.33148932,-0.5650713
157,0.36495236,-0.5674081
158,-0.4069083,-0.5920043
159,0.40622458,-0.5402288
160,0.053187247,-0.48066127
161,0.03984041,-0.5355962
162,-0.53807586,-0.53859675
163,-0.48901114,-0.4948421
164,0.91509587,-0.55421346
