id,Y1,Y2
1,0.6491008,-0.5238586
2,-0.1884527,-0.8133753
3,-0.18220522,-0.51577955
4,-0.5517288,-0.16576818
5,-1.1202376,0.001587443
6,0.4228182,0.14700156
7,1.4381641,0.23227164
8,-0.058073424,-0.2961229
9,-0.7538711,-0.27454928
10,-1.306395,-0.13658023
11,-1.3323641,0.44840312
12,0.1932569,-0.11772715
13,-0.7069032,-0.03411921
14,-0.24817002,-0.23484254
15,-0.20186034,-0.19581968
16,1.5494679,-0.023922622
17,1.1854495,0.094421566
18,1.245646,0.29899102
19,-0.5985653,-0.15763846
20,-0.99181235,0.011463411
21,0.8054143,0.11421842
22,0.82023937,0.21500018
23,-1.0230461,-0.32470256
24,0.76370203,-0.1616449
25,1.8887115,1.0341685
26,1.9405572,2.362857
27,-0.64223504,0.8020571
28,-0.77015674,0.1451543
29,-3.4312873,1.8940388
30,2.8107486,2.497875
31,3.4897063,2.1648712
32,-1.6619632,1.4672642
33,1.5640354,1.6703427
34,1.304977,1.369246
35,-0.30400458,1.0338551
36,0.9555719,0.6246049
37,-0.48462945,-0.04579421
38,-0.3490664,-0.26114577
39,-0.23742431,-0.21376228
40,1.5057368,-0.36885053
41,-0.65597373,-0.40868774
42,-0.26376262,-0.30168882
43,1.36344,-0.35871434
44,-0.45972842,-0.1113757
45,-2.7003112,0.49244797
46,0.19946681,0.38919368
47,1.9710555,0.25391802
48,1.1955681,0.041230924
49,0.67395556,-0.059842393
50,-0.3303608,-0.27890068
51,0.3366573,-0.44186592
52,-1.2703385,-0.4899723
53,-0.43412754,-0.44790336
54,-1.2932421,0.099814616
55,0.9824419,-0.20442113
56,0.7291561,-0.46219993
57,-0.25477815,-0.6366195
58,-1.4132428,-0.3490121
59,0.86356586,-0.46101534
60,-0.019574018,-0.7689074
61,0.35149637,-0.74055856
62,-0.34436357,-0.77263355
63,-1.0476203,-0.4334343
64,-0.49674124,-0.5292187
65,0.18841061,-0.93855643
66,0.61234975,-0.8466864
67,0.7009195,-0.5045564
68,-0.7660783,-0.5452769
69,0.41558665,-0.63762885
70,0.05405695,-0.4981391
71,0.27833986,-0.35932153
72,0.9336213,-0.42676827
73,0.3146178,-0.5037761
74,-0.15863208,-0.26004142
75,-0.4783299,-0.36841148
76,0.71285677,-0.4438843
77,-0.57941526,-0.62031895
78,0.41106206,-0.6057222
79,0.82130694,-0.48349786
80,0.13281411,-0.40041777
81,0.26301062,-0.4237321
82,0.85859793,-0.32284975
83,0.49259126,-0.39664412
84,-0.46695328,-0.33830988
85,-0.23482725,-0.45555502
86,0.113071054,-0.6118543
87,-0.12371066,-0.64074737
88,0.35208136,-0.6661944
89,0.51379764,-0.55385524
90,-0.037531532,-0.5291638
91,0.56726575,-0.44402492
92,0.6030413,-0.31638044
93,-0.72575027,-0.6290696
94,-0.76800567,-0.7265933
95,0.18927735,-0.6021722
96,0.78935766,-0.5347196
97,1.1852276,-0.4212005
98,0.36968893,-0.5149799
99,0.0012183618,-0.48001885
100,-0.27732176,-0.52568555
101,0.17648722,-0.5653024
102,-0.59162396,-0.4049716
103,1.1926498,0.1637693
104,1.8533044,1.0445489
105,-0.02102928,1.1031532
106,0.6480738,0.87160885
107,-0.24242592,0.6325197
108,0.14130881,0.026396051
109,0.46482927,-0.28090975
110,0.117843285,-0.5243633
111,-0.5672743,-0.33487892
112,0.22413503,-0.21192917
113,-1.0598277,0.13629463
114,-0.48814952,-0.12964498
115,-0.53162223,0.17798084
116,-0.1808256,-0.21799701
117,-0.7466617,-0.18236038
118,0.11993703,-0.29602993
119,1.2606055,0.07778999
120,-0.52104133,-0.23229232
121,-1.4357439,-0.13753927
122,0.036094345,-0.24586448
123,0.62833995,-0.35840514
124,0.11482073,-0.30365774
125,0.16386703,0.38954735
126,-0.5635238,0.8846894
127,-4.144405,3.1437645
128,0.34533992,1.9506426
129,2.1268365,1.3800869
130,1.77932,1.8428457
131,2.3552446,2.2053022
132,-0.24581987,2.5151649
133,0.9261271,1.4194175
134,-0.16139515,0.55563265
135,-0.9148776,0.17047003
136,-0.9344898,-0.30581343
137,-0.37799442,-0.48126686
138,-0.014965037,-0.3208232
139,-0.35642964,-0.23062903
140,-0.31795344,-0.41420072
141,-0.13469237,-0.64935946
142,-0.10793488,-0.5800589
143,-0.94707656,-0.3796262
144,0.074390896,-0.3123252
145,0.77154493,-0.33486444
146,-0.05371836,-0.27244142
147,-0.068088956,-0.28198814
148,-0.8322466,-0.33821046
149,0.35305083,-0.32655668
150,0.281025,-0.26057184
151,-0.02416076,-0.45568
152,-0.6001767,-0.4848441
153,0.4253506,-0.5017238
154,1.1522337,-0.22339562
155,0.445727,-0.51081717
156,-0.3397103,-0.73795736
157,0.2768578,-0.721202
158,-0.4354585,-0.79934746
159,0.5182005,-0.487799
160,0.0023831595,-0.45126945
161,0.019116098,-0.29729825
162,-0.5496504,-0.45093185
163,-0.55511856,-0.47337615
164,1.2343761,-0.47897246
165,0.03423721,-0.38355204
166,-0.4527737,-0.6062728
167,-0.6613771,-0.60635096
168,-0.33144084,-0.57748896
169,-0.13594681,-0.43245554
170,-0.47188017,-0.32713783
171,-0.68460095,-0.26021522
172,0.19549087,-0.27254254
173,1.1565655,-0.3232394
174,-0.2954875,-0.3524269
175,-2.237532,0.50399137
176,0.21241757,0.08216859
177,-0.48826265,-0.26767838
178,-0.013015458,-0.2370159
179,0.9206804,-0.3236691
180,-0.28153145,-0.46062857
181,-0.52829957,-0.23208004
182,-0.38167766,-0.43381882
183,0.5230371,-0.51549596
184,-0.057813533,-0.6419954
185,-0.68535435,-0.4508763
186,0.63472927,-0.3756805
187,-1.1358765,-0.22680175
188,-0.91883814,-0.17200032
189,0.01711533,-0.482213
190,-0.77569014,-0.40323442
191,0.17087096,-0.29579666
192,0.84611523,-0.3752983
193,0.88415015,-0.58128536
194,-1.3099827,-0.6675859
195,0.052848235,-0.72130483
196,0.2371847,-0.4552415
197,0.72875476,0.04371945
198,0.6187613,0.03312157
199,-0.16895926,-0.17456543
200,1.2730097,-0.04747314
201,0.19700265,-0.35454303
202,-0.047917485,-0.32434887
203,2.567862,0.4385804
204,-0.8614501,0.021870516
205,-0.51421195,-0.24916929
206,0.29282957,-0.43579787
207,0.38762432,-0.46490425
208,0.12987262,-0.60069466
209,-0.42411593,-0.7384211
210,-0.46281147,-0.7515647
211,0.3203171,-0.65939903
212,-0.039807715,-0.7322937
213,-0.30878338,-0.779802
214,-0.5749911,-0.65039855
215,0.36580563,-0.34350443
216,-0.75923705,-0.2935425
217,1.6197308,-0.15637985
218,0.7689729,-0.39327744
219,-1.3519676,-0.42632934
220,-0.7792668,-0.06325606
221,3.181551,1.6416489
222,-0.42923027,2.5630383
223,0.2575845,1.2889717
224,1.0310159,0.2243213
225,-0.6039668,-0.16709387
226,0.6724294,0.525547
227,1.7269864,1.8007542
228,1.3596956,2.6392088
229,4.56493,6.550598
230,-1.1783189,6.5537944
231,0.44294956,2.5942585
232,-0.017199988,0.4851656
233,-0.33220127,0.15864599
234,0.061695784,0.315981
235,0.7002614,0.99182457
236,-2.1143014,0.82130903
237,-0.8031854,0.59354126
238,0.22448215,-0.0610732
239,-0.10615106,-0.40041006
240,-0.4221012,-0.57824516
241,1.1715398,-0.5299264
242,-0.90639526,-0.71411794
243,-0.06629177,-0.795104
244,-0.07019022,-0.8926983
245,0.40447044,-0.54052603
246,2.6434891,1.2154229
247,4.889981,6.1885724
248,-6.139053,8.977818
249,-2.8198786,5.1574664
250,1.5055406,1.1619759
251,-3.7710662,1.4065044
252,-0.46631324,0.4365
253,1.103193,-0.364203
254,0.461127,-0.32977605
255,-5.760164,3.0044994
256,-3.0027046,2.4073665
257,-5.657765,3.1568828
258,0.72932583,1.764281
259,0.85245264,1.6438727
260,1.0028584,0.8501517
261,0.072105214,0.35349023
262,-1.3358761,0.38198036
263,1.4251916,0.93212235
264,0.87480795,0.9311738
265,1.2684611,0.29064646
266,0.30970395,-0.42937732
267,0.50069195,-0.33133948
268,0.41963533,-0.09987022
269,0.67439777,0.29384503
270,0.44526023,0.7320247
271,-0.26251128,0.18543738
272,-0.66627634,0.32671025
273,0.818334,0.44737694
274,0.44368938,-0.14275447
275,-1.1686699,-0.3148325
276,0.35081574,-0.4010952
277,-0.8992082,-0.39271688
278,0.525525,-0.62655723
279,-0.09860535,-0.6901203
280,-0.43696916,-0.66496164
281,1.5456222,-0.32816157
282,-0.46795633,-0.7215525
283,0.20812786,-0.3026236
284,-0.41293204,-0.5560208
285,-0.08479701,-0.68452215
286,-0.76852876,-0.71068937
287,0.015997482,-0.67005336
288,-0.23259115,-0.5382888
289,-0.7659826,-0.26840857
290,-0.8063484,-0.03831666
291,-0.18564206,-0.10566604
292,0.61608547,-0.07344572
293,-1.0723698,-0.38418135
294,0.28123596,-0.42971823
295,0.116239145,-0.41511306
296,-0.6662357,-0.5423116
297,-0.024375593,-0.35124046
298,-0.18611096,-0.44765684
299,-0.38207796,-0.5745785
300,-0.057660922,-0.73722607
301,0.5279182,-0.8167922
302,-0.9930028,-0.5664377
303,0.22800443,-0.2710899
304,-1.299641,0.09603352
305,-0.038138784,0.6254371
306,-0.7688279,0.07613486
307,0.8251096,-0.12550321
308,-0.9729902,-0.6552399
309,0.33221558,-0.8998491
310,-0.24742731,-0.8747678
311,0.16432482,-0.5598713
312,-1.8251883,0.09368611
313,-2.4647427,1.4953194
314,-2.242601,2.804603
315,0.14860159,1.0224683
316,1.0111412,0.6188343
317,1.9355657,1.5423806
318,0.25960562,0.876702
319,-3.9223514,1.9393516
320,2.079966,1.0234253
321,-3.452745,0.9301107
322,-2.4183314,1.9832754
323,1.4456152,1.4143664
324,1.0792537,1.0698273
325,1.5622389,0.8360635
326,0.07352525,0.48824686
327,0.73824286,0.48251545
328,0.7339622,-0.041738547
329,-1.0947107,-0.13574988
330,-0.7728749,-0.188712
331,0.560508,-0.41232872
332,0.13946542,-0.18430603
333,1.5551584,-0.13519609
334,-0.916341,-0.493671
335,-0.9173677,-0.3860367
336,0.6647757,-0.097574554
337,2.2842345,0.52128375
338,-0.05870018,0.23087439
339,0.60080945,-0.17166549
340,-1.1543504,-0.2853501
341,1.0307233,-0.16013497
342,-0.6135763,-0.036206864
343,0.19721746,0.07374294
344,-1.0112125,-0.12375512
345,1.0638076,-0.19682375
346,1.2271252,-0.006228097
347,0.28879997,-0.10209536
348,0.13073404,-0.47283825
349,0.12687866,-0.56980634
350,1.0887775,-0.4642295
351,-0.090561375,-0.5442579
352,-0.08670519,-0.605007
353,0.1734451,-0.6522116
354,0.049249217,-0.78155667
355,-0.883735,-0.68778247
356,0.6633744,-0.69459844
357,0.48168993,-0.38423854
358,1.2151299,0.25023916
359,-0.4944554,0.46357933
360,1.2474011,0.27979484
361,-0.25580165,-0.30146205
362,-1.2507869,-0.39538163
363,0.61651736,-0.4780472
364,-0.19175196,-0.4414448
365,-0.76891685,-0.2823946
366,-1.4317002,0.23109466
367,1.953249,-0.07566916
368,-0.3537956,-0.4771164
369,0.14219163,-0.6939436
370,-0.14572543,-0.6432825
371,-0.23465475,-0.6298718
372,0.47239053,-0.6109976
373,-0.313874,-0.5632669
374,0.38174474,-0.5342637
375,-0.39805394,-0.510015
376,0.51179075,-0.5240167
377,-0.36343306,-0.30407947
378,-0.19072664,-0.5572992
379,0.5396707,-0.5173292
380,1.1506085,-0.43552926
381,0.88907635,-0.31490278
382,0.061454266,-0.17905721
383,0.24292779,-0.055601195
384,0.118569955,-0.46316236
385,-1.0985384,-0.7082151
386,-0.3365345,-0.5574342
387,2.50799,0.3750021
388,0.46818715,0.167382
389,0.45536906,0.13902426
390,1.1199114,0.6905579
391,1.0197909,0.78563124
392,0.33999574,0.31063807
393,0.5459069,-0.104375534
394,-0.4334264,-0.09941848
395,-0.09180741,-0.25475842
396,-0.10004767,-0.25981805
397,0.98062086,-0.29147255
398,0.27110198,-0.51225203
399,-2.9214914,1.2808723
400,-3.0838351,3.0963116
401,-0.6821965,1.7751029
402,-1.0405053,1.6852283
403,-1.3289746,1.0376445
404,-2.2848167,1.0152576
405,0.5821614,0.6652995
406,2.992441,0.73043203
407,-0.51419634,0.2819517
408,0.03600178,0.73403776
409,2.60529,3.1612434
410,1.1925666,1.1460346
411,0.16523115,0.7737747
412,-1.7262856,0.45365292
413,-0.90917706,1.0599405
414,4.6482253,2.0732164
415,-0.90009594,0.9573309
416,-0.7528792,0.5175591
417,-1.3518823,0.564044
418,2.2571242,1.8759791
419,5.4629846,3.8682346
420,-0.5761073,2.763361
421,-2.2906117,2.068523
422,0.17658818,0.79692334
423,2.317501,0.81289595
424,-1.7066135,0.1933724
425,0.31452778,-0.15499547
426,1.4889724,0.12241969
427,-1.2578187,0.064730324
428,1.4897612,0.38312238
429,2.8601482,1.5508866
430,1.8783766,1.2527499
431,-1.6150489,0.34586254
432,-0.26861307,-0.09661534
433,-0.254524,-0.17494592
434,0.13822891,-0.3702637
435,1.4311411,-0.13722692
436,-0.18462901,-0.2787035
437,0.13777727,-0.31572634
438,-0.6043915,-0.32584444
439,-0.4469952,-0.3309573
