,id,Y1,Y2
0,0,0.21510463953018188,-0.1474650502204895
1,1,-0.18690921366214752,-0.2076779454946518
2,2,-0.19917909801006317,-0.14613984525203705
3,3,-0.29881536960601807,-0.06616531312465668
4,4,-0.5943941473960876,-0.07576330006122589
5,5,0.13675154745578766,-0.08594882488250732
6,6,0.6158557534217834,-0.0027052671648561954
7,7,-0.1745874285697937,-0.17270679771900177
8,8,-0.49694597721099854,-0.11798106133937836
9,9,-0.7312414646148682,-0.13543422520160675
10,10,-0.7608569860458374,0.14288893342018127
11,11,0.018774406984448433,-0.11633520573377609
12,12,-0.46481770277023315,-0.0699848085641861
13,13,-0.17370566725730896,-0.08758534491062164
14,14,-0.17443245649337769,-0.07775379717350006
15,15,0.7533235549926758,-0.024564651772379875
16,16,0.4723398685455322,-0.09939800947904587
17,17,0.5839612483978271,-0.006117263808846474
18,18,-0.35999786853790283,-0.16974912583827972
19,19,-0.5244016647338867,-0.13409577310085297
20,20,0.40270745754241943,-0.10229457169771194
21,21,0.43261852860450745,-0.0379936657845974
22,22,-0.5534208416938782,-0.16921007633209229
23,23,0.3696962296962738,-0.1685466319322586
24,24,0.7038682699203491,0.1338742971420288
25,25,0.7062011957168579,0.49847352504730225
26,26,-0.4494628310203552,0.11921396851539612
27,27,-0.29369524121284485,-0.11023242771625519
28,28,-1.8329113721847534,0.5873373746871948
29,29,1.2948474884033203,0.5080700516700745
30,30,1.682669997215271,0.4704727232456207
31,31,-0.9467819929122925,0.2290082424879074
32,32,0.8192265629768372,0.2529338002204895
33,33,0.616567850112915,0.10058912634849548
34,34,-0.18277227878570557,0.057935722172260284
35,35,0.47518932819366455,0.025643207132816315
36,36,-0.353190541267395,-0.09599117934703827
37,37,-0.2585861384868622,-0.14491592347621918
38,38,-0.3173488974571228,-0.12426424026489258
39,39,0.6575946807861328,-0.10246406495571136
40,40,-0.49440062046051025,-0.15324819087982178
41,41,-0.303922176361084,-0.14916829764842987
42,42,0.4718638062477112,-0.1375187337398529
43,43,-0.36077624559402466,-0.11046712845563889
44,44,-1.4710328578948975,0.15333758294582367
45,45,0.0031679680105298758,-0.030518440529704094
46,46,0.7764769792556763,-0.007096756715327501
47,47,0.3708980083465576,-0.12531685829162598
48,48,0.22741854190826416,-0.11806844174861908
49,49,-0.2764056921005249,-0.166079580783844
50,50,0.174937903881073,-0.1875276118516922
51,51,-0.7911675572395325,-0.1351465880870819
52,52,-0.2158014178276062,-0.22632579505443573
53,53,-0.7598696947097778,-0.049256592988967896
54,54,0.38164737820625305,-0.16995789110660553
55,55,0.21616090834140778,-0.2139788419008255
56,56,-0.14731644093990326,-0.26324227452278137
57,57,-0.7566046714782715,-0.13605009019374847
58,58,0.44568875432014465,-0.1757577508687973
59,59,-0.1726229190826416,-0.25420984625816345
60,60,0.050567302852869034,-0.22645875811576843
61,61,-0.2622982859611511,-0.25711047649383545
62,62,-0.4703601896762848,-0.11393526941537857
63,63,-0.19152942299842834,-0.15950225293636322
64,64,-0.005059237591922283,-0.22119463980197906
65,65,0.18390393257141113,-0.22064854204654694
66,66,0.2841804027557373,-0.13515539467334747
67,67,-0.4877086579799652,-0.15096896886825562
68,68,0.15266971290111542,-0.18652479350566864
69,69,-0.05822956934571266,-0.13470064103603363
70,70,0.006137461867183447,-0.09032625705003738
71,71,0.3523334264755249,-0.14947892725467682
72,72,0.01313425786793232,-0.20407317578792572
73,73,-0.20340591669082642,-0.11543355137109756
74,74,-0.39588111639022827,-0.1734682023525238
75,75,0.26122692227363586,-0.16170862317085266
76,76,-0.457700252532959,-0.2185535728931427
77,77,0.17916131019592285,-0.22236847877502441
78,78,0.4198125898838043,-0.18058039247989655
79,79,0.06720428168773651,-0.16819289326667786
80,80,0.14484627544879913,-0.2185048758983612
81,81,0.3925645053386688,-0.1427900493144989
82,82,0.1666903793811798,-0.15893694758415222
83,83,-0.3385802209377289,-0.15099355578422546
84,84,-0.20916305482387543,-0.19209778308868408
85,85,-0.05256582424044609,-0.22688442468643188
86,86,-0.1764146089553833,-0.23043261468410492
87,87,0.10878787189722061,-0.24048423767089844
88,88,0.22065061330795288,-0.18902508914470673
